,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
252,27624,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
253,27635,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
254,27635,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
255,27635,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
256,27635,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
257,27635,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
258,27635,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
259,27635,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
260,27635,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
261,27635,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
262,27635,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
263,27676,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
264,27676,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
265,27676,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
266,27676,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
267,27676,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
268,27676,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
269,27676,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
270,27676,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
271,27676,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
272,27676,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
273,27278,36.0756,-79.0914,Hillsborough and Orange County Visitor's Center,36.075050354003906,-79.0967025756836,Museum
274,27278,36.0756,-79.0914,Alexander Dickson house (visitors center),36.074946999999995,-79.09672900000001,History Museum
275,27278,36.0756,-79.0914,Orange County Historical Museum,36.077236,-79.09967900000001,History Museum
